feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g_Dorea	family_income_cat	3000-5000	0.000367309408239268	0.000766230198626259	2916	327	0.631710107658957	0.930530282180778
g_Citrobacter	family_income_cat	3000-5000	-4.96417354149739e-05	0.000104022998043122	2916	7	0.633242300734799	0.930695802985787
g_Pseudomonas	Age	Age	-8.28335065797843e-05	0.000173323336914359	2916	15	0.632748072775491	0.930695802985787
g_Pseudomonas	family_income_cat	Declined to answer or unknown	-0.000207404406271586	0.000437460946323706	2916	15	0.635457541337028	0.932905752175636
g_Clostridium	Dringking_status	Drinking more than 30 days ago	0.000649867643151611	0.0013777294039198	2916	657	0.637180263041078	0.934388506540105
g_Veillonella	Energy_intake	Energy_intake	-0.000388906349787256	0.00082651193640368	2916	364	0.638005197027396	0.934552864025605
g_Turicibacter	BMI	BMI	-0.000168693897616934	0.000360152494867954	2916	255	0.639536858702131	0.935750917141176
g_Brevibacterium	Education	Bachelor_degree_or_above	-9.44431549141498e-05	0.0002043011485122	2916	1	0.643919408407767	0.937467428304042
g_Coprococcus	Energy_intake	Energy_intake	0.000306101545776333	0.000658534952912023	2916	1159	0.642093863663166	0.937467428304042
g_Devosia	Dringking_status	Drinking more than 30 days ago	-2.90060247118185e-05	6.28157178865504e-05	2916	0	0.644285395043434	0.937467428304042
g_Dialister	Education	High_school	0.00143037624430884	0.00308987784080754	2916	608	0.643454174987822	0.937467428304042
g_Eubacterium	Serum_Zn	Serum_Zn	-0.000265860646919617	0.00057364184205887	2916	393	0.64306876029247	0.937467428304042
g_Alistipes	Smoking_status	Current smokers	-6.7026327649113e-05	0.000146207134650317	2916	15	0.646675038310596	0.938302147162624
g_Enhydrobacter	Dringking_status	Drinking more than 30 days ago	3.79430390400482e-05	8.30305408215909e-05	2916	2	0.647721924624084	0.938302147162624
g_Methylobacterium	Family_diabetes_history	Yes	5.82820730701171e-05	0.000127411311504215	2916	11	0.647394531672707	0.938302147162624
g_Serratia	Family_diabetes_history	Yes	-0.00024839332870635	0.000541283836981265	2916	13	0.646342837146084	0.938302147162624
g_Anaerostipes	family_income_cat	>=10000	0.000303311766792352	0.000675987099199758	2916	148	0.653685544711973	0.939672970523462
g_Blautia	act_sports_intense	Yes	0.00114655634974685	0.00252321229122321	2916	884	0.649572530817459	0.939672970523462
g_Desulfovibrio	Education	High_school	0.000180605652198409	0.000400912248410476	2916	220	0.652393234839841	0.939672970523462
g_Lactobacillus	Serum_Zn	Serum_Zn	0.000152467302675757	0.00033899902948922	2916	78	0.652919079506524	0.939672970523462
g_Methylobacterium	Serum_Zn	Serum_Zn	-1.47933070165632e-05	3.29063387633815e-05	2916	11	0.653062839631123	0.939672970523462
g_Pseudomonas	Gender	Female	0.00019612278237417	0.00043306120065374	2916	15	0.650672361285552	0.939672970523462
g_Pseudomonas	Smoking_status	Current smokers	0.000222615917288425	0.000492038013218741	2916	15	0.650988502662038	0.939672970523462
g_Actinomyces	Serum_Zn	Serum_Zn	-3.14970040001759e-05	7.08882769128007e-05	2916	45	0.656845209751029	0.942059535758574
g_Clostridium	Smoking_status	Former smokers	-0.000886834339232623	0.00200114159074142	2916	657	0.657680063382291	0.942059535758574
g_Megamonas	Education	Bachelor_degree_or_above	0.00127671644051324	0.00288577229761925	2916	347	0.658220087532306	0.942059535758574
g_Serratia	Smoking_status	Former smokers	-0.000289484501424617	0.000652360136427596	2916	13	0.657256835482778	0.942059535758574
g_Butyricimonas	Smoking_status	Current smokers	0.000111274435032948	0.000252985018558246	2916	77	0.660081508688049	0.942665422538162
g_Methanobrevibacter	family_income_cat	5000-10000	0.00039164217557999	0.000889735859700797	2916	146	0.659841022136846	0.942665422538162
g_Acinetobacter	Age	Age	0.000186870397113709	0.000431245270289439	2916	75	0.664809198724214	0.943637701780609
g_Acinetobacter	Education	High_school	-0.000439836118460534	0.00112082757699989	2916	75	0.69477615629073	0.943637701780609
g_Acinetobacter	Smoking_status	Former smokers	-0.00075298349731731	0.00183559122652536	2916	75	0.681680004106936	0.943637701780609
g_Actinomyces	Energy_intake	Energy_intake	3.16540496092162e-05	7.96503414260863e-05	2916	45	0.691092510508043	0.943637701780609
g_Actinomyces	act_sports_intense	Yes	-0.000114961666881041	0.000272479079754619	2916	45	0.673121978061246	0.943637701780609
g_Alistipes	Zn_intake	Zn_intake	2.18960867319163e-05	5.22831408381172e-05	2916	15	0.675394657209632	0.943637701780609
g_Bilophila	act_sports_intense	Yes	0.000119819596181563	0.00029267111570535	2916	34	0.682276312599744	0.943637701780609
g_Brevibacterium	Smoking_status	Former smokers	-9.84910853968318e-05	0.000250131112848713	2916	1	0.693788825770043	0.943637701780609
g_Brevibacterium	act_sports_intense	Yes	8.73136161849134e-05	0.000206032475907575	2916	1	0.67175358406558	0.943637701780609
g_Bulleidia	Marital_status	Other	-3.55506649980836e-05	8.95674958422295e-05	2916	4	0.691459534704868	0.943637701780609
g_Butyricimonas	Zn_intake	Zn_intake	-3.8716848028357e-05	9.046652467986e-05	2916	77	0.668705674753001	0.943637701780609
g_Butyricimonas	act_sports_intense	Yes	0.000122761794804479	0.000312444427669532	2916	77	0.694416635733385	0.943637701780609
g_Citrobacter	Energy_intake	Energy_intake	1.43809893888148e-05	3.4650664043204e-05	2916	7	0.678152284670195	0.943637701780609
g_Collinsella	Zn_intake	Zn_intake	-8.13087743023339e-05	0.000192323522702237	2916	143	0.672493864358442	0.943637701780609
g_Coprobacillus	Zn_intake	Zn_intake	5.09461316594978e-05	0.000128569663644679	2916	45	0.691947492861266	0.943637701780609
g_Coprococcus	Marital_status	Other	-0.000849961103044562	0.00203986843630487	2916	1159	0.676947409687661	0.943637701780609
g_Desulfovibrio	family_income_cat	>=10000	-0.000246868843136194	0.00062329738134322	2916	220	0.692083218497335	0.943637701780609
g_Desulfovibrio	family_income_cat	Declined to answer or unknown	0.000167435426650187	0.000389329317299092	2916	220	0.667183134278565	0.943637701780609
g_Desulfovibrio	Zn_intake	Zn_intake	-6.20019868359955e-05	0.000156592003156245	2916	220	0.692173987841024	0.943637701780609
g_Devosia	BMI	BMI	-8.17873561571677e-06	1.9715707492654e-05	2916	0	0.67829453353727	0.943637701780609
g_Devosia	Family_diabetes_history	Yes	-3.14468937282887e-05	7.57041804835383e-05	2916	0	0.677885902277474	0.943637701780609
g_Dorea	Serum_Zn	Serum_Zn	8.99333719619263e-05	0.000227158105532271	2916	327	0.692203165429399	0.943637701780609
g_Enterobacter	family_income_cat	5000-10000	6.70653128675744e-05	0.000161058654471968	2916	31	0.67714596427708	0.943637701780609
g_Faecalibacterium	family_income_cat	5000-10000	0.00238054886863816	0.00606442061467166	2916	2475	0.69468556846921	0.943637701780609
g_Fusobacterium	Dringking_status	Drinking more than 30 days ago	-0.00119276497819798	0.00278155036496191	2916	469	0.668091205639856	0.943637701780609
g_Holdemania	family_income_cat	>=10000	0.000104822507799805	0.00025123280991194	2916	44	0.676539240224474	0.943637701780609
g_Holdemania	Zn_intake	Zn_intake	-2.60905633834781e-05	6.31176227275365e-05	2916	44	0.679370431027379	0.943637701780609
g_Lachnospira	Zn_intake	Zn_intake	-0.00013348886651343	0.000335001334038191	2916	226	0.690311196258182	0.943637701780609
g_Lactobacillus	Energy_intake	Energy_intake	-0.000153868702928522	0.000380900617391823	2916	78	0.686271788023735	0.943637701780609
g_Megamonas	Smoking_status	Current smokers	-0.000976717147236848	0.0023563996710529	2916	347	0.678541934100728	0.943637701780609
g_Megamonas	Zn_intake	Zn_intake	0.000336697037164737	0.000842639972168315	2916	347	0.689499764163678	0.943637701780609
g_Methanobrevibacter	Marital_status	Other	-0.000384627403541555	0.000936713243406163	2916	146	0.681386105342797	0.943637701780609
g_Odoribacter	Smoking_status	Current smokers	5.82035164954294e-05	0.000137181460497393	2916	13	0.671392253149457	0.943637701780609
g_Parabacteroides	Dringking_status	Drinking more than 30 days ago	-0.000478733122793335	0.00122220717444788	2916	927	0.695311990785712	0.943637701780609
g_Parabacteroides	Family_diabetes_history	Yes	0.000598263807339477	0.00147297835057439	2916	927	0.684655589591612	0.943637701780609
g_Phascolarctobacterium	Gender	Female	-0.000890260909947545	0.00208117262931218	2916	1236	0.668851193506624	0.943637701780609
g_Prauseria	Smoking_status	Former smokers	-8.16034171785107e-05	0.000203954481977468	2916	15	0.68910793591982	0.943637701780609
g_Prauseria	Dringking_status	Drinking within the past 30 days	-4.42540906505627e-05	0.000110982171275715	2916	15	0.690107153044031	0.943637701780609
g_Prevotella	Smoking_status	Current smokers	0.00324310431201064	0.00820659787552045	2916	1387	0.692737271607101	0.943637701780609
g_Pseudidiomarina	Gender	Female	-2.14071340324006e-05	5.16656786374168e-05	2916	0	0.678656139440273	0.943637701780609
g_Pseudidiomarina	Zn_intake	Zn_intake	8.41349015562098e-06	2.09915555356247e-05	2916	0	0.688594325799109	0.943637701780609
g_Pseudomonas	family_income_cat	>=10000	-0.000282988983028646	0.000700353788343205	2916	15	0.686194201496008	0.943637701780609
g_Pseudomonas	Family_diabetes_history	Yes	-0.000262701611110665	0.000612133734735602	2916	15	0.667840736868671	0.943637701780609
g_Sphingomonas	act_sports_intense	Yes	4.26387538204551e-05	9.91338900774719e-05	2916	3	0.667145601089594	0.943637701780609
g_Streptococcus	Marital_status	Other	0.00140509231107736	0.00354696661773105	2916	690	0.692031567915771	0.943637701780609
g_Streptococcus	Dringking_status	Drinking more than 30 days ago	0.00133284340222736	0.00327414145813514	2916	690	0.683977994210463	0.943637701780609
g_Sutterella	family_income_cat	5000-10000	0.000332278305070755	0.000822685509787878	2916	355	0.686319986485579	0.943637701780609
g_Synergistes	Education	Bachelor_degree_or_above	-0.000142037337426456	0.00033344762642915	2916	21	0.670164307576109	0.943637701780609
g_Adlercreutzia	family_income_cat	5000-10000	2.47622005305439e-05	6.40212462207322e-05	2916	2	0.698946774734029	0.944327863837908
g_Faecalibacterium	family_income_cat	>=10000	-0.00315057113539831	0.0081263948838566	2916	2475	0.698269477141823	0.944327863837908
g_Haemophilus	act_sports_intense	Yes	-0.00064143707833894	0.00165850086233195	2916	288	0.698964413021263	0.944327863837908
g_Odoribacter	family_income_cat	3000-5000	5.74102398687322e-05	0.000148677648875933	2916	13	0.699422086793752	0.944327863837908
g_Streptococcus	Zn_intake	Zn_intake	0.000441932098249891	0.00113421247442746	2916	690	0.696833018150438	0.944327863837908
g_Bacteroides	Age	Age	-0.00132323697930219	0.00349472394671956	2916	2808	0.704984094637053	0.948357049997297
g_Bifidobacterium	family_income_cat	Declined to answer or unknown	0.000583092375797273	0.00154037156714505	2916	466	0.705057172469431	0.948357049997297
g_Lactobacillus	Family_diabetes_history	Yes	-0.000496436465466995	0.00131258330671361	2916	78	0.70529986555863	0.948357049997297
g_Eubacterium	Marital_status	Other	0.00076028504806923	0.00199653703493682	2916	393	0.703378197844494	0.948357049997297
g_Acidaminococcus	Gender	Female	-0.000271930329389145	0.000758550060876493	2916	135	0.72000503071994	0.948434454466603
g_Akkermansia	family_income_cat	>=10000	0.00302324445202947	0.00809581230513234	2916	571	0.708853445884847	0.948434454466603
g_Bilophila	BMI	BMI	2.69464973260703e-05	7.67789281290921e-05	2916	34	0.725642276158375	0.948434454466603
g_Bradyrhizobium	Dringking_status	Drinking more than 30 days ago	-0.00022272260283321	0.000603816507827474	2916	353	0.712260467914493	0.948434454466603
g_Citrobacter	Dringking_status	Drinking more than 30 days ago	-3.48492165443641e-05	9.90775427191378e-05	2916	7	0.725061259282252	0.948434454466603
g_Clostridium	Dringking_status	Drinking within the past 30 days	-0.000393857041654702	0.00108892453167642	2916	657	0.717607391809258	0.948434454466603
g_Dialister	Dringking_status	Drinking more than 30 days ago	-0.00121797502962391	0.00348389120456715	2916	608	0.726662894961713	0.948434454466603
g_Eggerthella	family_income_cat	3000-5000	-8.66762787101386e-05	0.000237694410526275	2916	30	0.715396132947313	0.948434454466603
g_Enhydrobacter	family_income_cat	>=10000	4.06903530351899e-05	0.000114488158445018	2916	2	0.722307578698649	0.948434454466603
g_Enhydrobacter	Family_diabetes_history	Yes	-3.71563126802221e-05	0.000100066659420434	2916	2	0.710429634500224	0.948434454466603
g_Enterobacter	Smoking_status	Current smokers	-5.48341585074277e-05	0.000151626059060198	2916	31	0.717646907232234	0.948434454466603
g_Faecalibacterium	Dringking_status	Drinking more than 30 days ago	-0.00211498410714615	0.00589352620655926	2916	2475	0.719721758377731	0.948434454466603
g_Halomonas	Smoking_status	Former smokers	4.01325680907374e-05	0.000108917949578602	2916	0	0.712552677355522	0.948434454466603
g_Klebsiella	BMI	BMI	0.000555813289616807	0.00159038798785228	2916	893	0.726752271678816	0.948434454466603
g_Lachnospira	family_income_cat	5000-10000	0.000349543765390083	0.000995092956812963	2916	226	0.725413264754256	0.948434454466603
g_Lachnospira	family_income_cat	>=10000	0.000480224889356303	0.00133343625500561	2916	226	0.718768054970292	0.948434454466603
g_Lacticigenium	Zn_intake	Zn_intake	-4.89888879492023e-05	0.000135334843831496	2916	70	0.717391281456199	0.948434454466603
g_Megasphaera	Zn_intake	Zn_intake	0.000193671526350093	0.000542322778412269	2916	280	0.721031835633724	0.948434454466603
g_Paraprevotella	family_income_cat	3000-5000	-0.000212380459140418	0.000571773729311296	2916	147	0.710335934724266	0.948434454466603
g_Paraprevotella	Zn_intake	Zn_intake	-6.77742564066985e-05	0.000188654443256815	2916	147	0.719433680551156	0.948434454466603
g_Prauseria	BMI	BMI	-1.64389780700179e-05	4.40720651580838e-05	2916	15	0.70917409111443	0.948434454466603
g_Pseudomonas	Education	High_school	-0.000158436577809921	0.000450475840861677	2916	15	0.725081814595629	0.948434454466603
g_Pseudomonas	Dringking_status	Drinking more than 30 days ago	-0.000188422742214443	0.000507919374391131	2916	15	0.710687168883884	0.948434454466603
g_Serratia	Dringking_status	Drinking more than 30 days ago	-0.00016164151512719	0.000449131508764673	2916	13	0.71894968319459	0.948434454466603
g_Sphingomonas	Education	High_school	2.56526278326252e-05	7.34880996374779e-05	2916	3	0.727060737405749	0.948434454466603
g_Sphingomonas	Dringking_status	Drinking more than 30 days ago	-2.94686460239048e-05	8.28591152006356e-05	2916	3	0.722130388883306	0.948434454466603
g_Staphylococcus	Gender	Female	3.02627339919253e-05	8.26987678453396e-05	2916	7	0.714437055215311	0.948434454466603
g_Sutterella	Dringking_status	Drinking within the past 30 days	0.000224749930496865	0.000631907640015079	2916	355	0.722114400531413	0.948434454466603
g_Synergistes	Age	Age	-3.50121564590812e-05	9.59119916228836e-05	2916	21	0.715104755982316	0.948434454466603
g_Eubacterium	act_sports_intense	Yes	-0.000773589164939481	0.00220495416224062	2916	393	0.725732868579693	0.948434454466603
g_Oscillospira	family_income_cat	Declined to answer or unknown	0.000225699073543407	0.000650999597793187	2916	466	0.728844769181935	0.949816592840474
g_Adlercreutzia	family_income_cat	Declined to answer or unknown	-1.82595821483744e-05	5.35863944213415e-05	2916	2	0.733316254597812	0.949843697569972
g_Akkermansia	Smoking_status	Current smokers	-0.00194040765009143	0.00568776448176659	2916	571	0.733011864104332	0.949843697569972
g_Bacteroides	family_income_cat	Declined to answer or unknown	-0.00298984176797475	0.00882053895389436	2916	2808	0.734661715740619	0.949843697569972
g_Brevibacterium	Education	High_school	-5.19787163979372e-05	0.000152732179744179	2916	1	0.733635798400152	0.949843697569972
g_Lachnobacterium	family_income_cat	>=10000	0.000275115837949069	0.000800237554379543	2916	100	0.731027140527487	0.949843697569972
g_Odoribacter	Energy_intake	Energy_intake	-1.69986292621411e-05	4.9525387259054e-05	2916	13	0.731449885927925	0.949843697569972
g_Parabacteroides	Smoking_status	Current smokers	0.000401475334191267	0.00118399183054972	2916	927	0.734569351379846	0.949843697569972
g_Phascolarctobacterium	family_income_cat	3000-5000	0.000875410422300052	0.00256275888966997	2916	1236	0.732684948051669	0.949843697569972
g_Acinetobacter	Gender	Female	0.000354194951628454	0.00107749826337621	2916	75	0.742391298130842	0.950856645932019
g_Coprococcus	Dringking_status	Drinking more than 30 days ago	-0.000617541584930634	0.00188296607672034	2916	1159	0.742963996388116	0.950856645932019
g_Enhydrobacter	act_sports_intense	Yes	-3.29824163292931e-05	9.93389862654182e-05	2916	2	0.73989904985898	0.950856645932019
g_Faecalibacterium	Zn_intake	Zn_intake	-0.000679331460890859	0.00204160725103551	2916	2475	0.7393520248396	0.950856645932019
g_Faecalibacterium	Serum_Zn	Serum_Zn	0.000603724595795599	0.00183441812281869	2916	2475	0.742096654294817	0.950856645932019
g_Ochrobactrum	Dringking_status	Drinking more than 30 days ago	-4.83065044461448e-05	0.000144489646325341	2916	22	0.738158518379192	0.950856645932019
g_Serratia	Zn_intake	Zn_intake	-5.11145368496259e-05	0.000155585996027632	2916	13	0.742535351461089	0.950856645932019
g_Staphylococcus	BMI	BMI	-9.9656809853209e-06	3.04430794567748e-05	2916	7	0.743423388314507	0.950856645932019
g_Staphylococcus	Dringking_status	Drinking more than 30 days ago	-3.18127407035664e-05	9.69939268711062e-05	2916	7	0.742945251716738	0.950856645932019
g_Turicibacter	Gender	Female	-0.000328448598872312	0.000978355938146612	2916	255	0.737110238991641	0.950856645932019
g_WAL_1855D	Education	High_school	-0.000118112271724915	0.000353602224841759	2916	49	0.738384263257535	0.950856645932019
g_Bulleidia	act_sports_intense	Yes	-3.22327377209332e-05	9.89173851037748e-05	2916	4	0.744557505440901	0.95137903473004
g_Clostridium	Zn_intake	Zn_intake	0.000154797702959379	0.000477266451768211	2916	657	0.745702315536994	0.951914056152872
g_Atopobium	Dringking_status	Drinking more than 30 days ago	-2.75401562417282e-05	8.5473933151043e-05	2916	6	0.747320408813132	0.952995300486195
g_Fusobacterium	Family_diabetes_history	Yes	-0.00107437118358947	0.00335226592862381	2916	469	0.74861924639095	0.952995300486195
g_Serratia	act_sports_intense	Yes	-0.000172136520557681	0.000537347683624128	2916	13	0.748730098780153	0.952995300486195
g_Acidaminococcus	Dringking_status	Drinking more than 30 days ago	-0.000279458739649996	0.000889671648679516	2916	135	0.753456723890989	0.954704144079539
g_Actinomyces	Education	High_school	-6.37245558761985e-05	0.000201989145654299	2916	45	0.75241613155548	0.954704144079539
g_Adlercreutzia	act_sports_intense	Yes	2.33328459630535e-05	7.44375181115727e-05	2916	2	0.753957233621873	0.954704144079539
g_Bradyrhizobium	Family_diabetes_history	Yes	0.000224055153487638	0.000727706940642929	2916	353	0.758186646455391	0.954704144079539
g_Bulleidia	Serum_Zn	Serum_Zn	7.93470501003509e-06	2.57343902990323e-05	2916	4	0.757852811598414	0.954704144079539
g_Catenibacterium	Age	Age	0.000146998443951338	0.000472386661730651	2916	109	0.755684312681485	0.954704144079539
g_Catenibacterium	act_sports_intense	Yes	-0.00052547703921515	0.00165621693452376	2916	109	0.751057445053349	0.954704144079539
g_Haemophilus	family_income_cat	>=10000	0.000588860017901957	0.00191142185607304	2916	288	0.75804792523116	0.954704144079539
g_Methylobacterium	family_income_cat	>=10000	-4.4762879097162e-05	0.000145773692293393	2916	11	0.758811379199755	0.954704144079539
g_Oscillospira	Education	Bachelor_degree_or_above	0.000275981370579289	0.000896712440470095	2916	466	0.758279327805031	0.954704144079539
g_Sphingomonas	BMI	BMI	8.03509518027296e-06	2.60066450461698e-05	2916	3	0.757371776986829	0.954704144079539
g_Veillonella	act_sports_intense	Yes	-0.000876085029151034	0.00282744816664057	2916	364	0.756697262680172	0.954704144079539
g_Akkermansia	Zn_intake	Zn_intake	-0.000621687809676563	0.00203392394061666	2916	571	0.759886017854187	0.955139567983547
g_WAL_1855D	BMI	BMI	-3.8090343172325e-05	0.000125136009698987	2916	49	0.760851479859687	0.955437059478975
g_Bulleidia	Family_diabetes_history	Yes	-2.99378605468848e-05	9.96419699662786e-05	2916	4	0.763852199508727	0.956456765573965
g_Fusobacterium	BMI	BMI	0.000262454769864707	0.000873033616693188	2916	469	0.763722884420254	0.956456765573965
g_Serratia	Serum_Zn	Serum_Zn	4.2251121224325e-05	0.000139796609080971	2916	13	0.762496301944361	0.956456765573965
g_Enterobacter	Energy_intake	Energy_intake	1.61718552490974e-05	5.47401905934893e-05	2916	31	0.767687145464339	0.958660529141742
g_Halomonas	Education	Bachelor_degree_or_above	-2.62680252649328e-05	8.89615927386092e-05	2916	0	0.767805915788581	0.958660529141742
g_Synergistes	Family_diabetes_history	Yes	0.000100192908442234	0.000338736644950792	2916	21	0.767416184321451	0.958660529141742
g_Akkermansia	family_income_cat	5000-10000	-0.00175230325522501	0.00604159799486104	2916	571	0.771806632913413	0.96010702722103
g_Halomonas	family_income_cat	3000-5000	-2.30169377393919e-05	7.87299010608482e-05	2916	0	0.770037536772802	0.96010702722103
g_Megamonas	Family_diabetes_history	Yes	0.000845846533384206	0.00293154531239461	2916	347	0.772959692103796	0.96010702722103
g_Megasphaera	BMI	BMI	0.000141734782103465	0.000491365775916707	2916	280	0.773022437245066	0.96010702722103
g_Roseburia	Smoking_status	Former smokers	0.000775314696510164	0.00269195712813122	2916	1155	0.773358520782157	0.96010702722103
g_Sphingomonas	Smoking_status	Current smokers	2.32949727645697e-05	8.02683190993775e-05	2916	3	0.771673468595105	0.96010702722103
g_Brevibacterium	family_income_cat	5000-10000	-5.05186315715222e-05	0.000177201714997739	2916	1	0.775594735676012	0.961972278591535
g_Catenibacterium	Marital_status	Other	0.000421292242694255	0.00149966765944287	2916	109	0.778788962102818	0.965021105214361
g_Adlercreutzia	Education	Bachelor_degree_or_above	-2.05087184805249e-05	7.38120064596714e-05	2916	2	0.781146795202469	0.965385598198143
g_Akkermansia	Family_diabetes_history	Yes	-0.00195227329822483	0.00707602343921438	2916	571	0.782644729602326	0.965385598198143
g_Anaerostipes	Dringking_status	Drinking within the past 30 days	0.00010547803926165	0.00038748023927848	2916	148	0.785475904337941	0.965385598198143
g_Bifidobacterium	family_income_cat	>=10000	-0.000656386518733503	0.00246606027708795	2916	466	0.79012871614539	0.965385598198143
g_Catenibacterium	Gender	Female	-0.000320815843906894	0.00118029307849623	2916	109	0.785787241656308	0.965385598198143
g_Dialister	act_sports_intense	Yes	-0.00114526793066466	0.00416817976971086	2916	608	0.783516754251566	0.965385598198143
g_Enhydrobacter	family_income_cat	3000-5000	2.35950199747624e-05	8.7175010081627e-05	2916	2	0.786669787323919	0.965385598198143
g_Ochrobactrum	Age	Age	-1.33158826492623e-05	4.93059113578891e-05	2916	22	0.787128215987117	0.965385598198143
g_Ochrobactrum	Family_diabetes_history	Yes	-4.64563844288277e-05	0.000174135879226468	2916	22	0.789655715197165	0.965385598198143
g_Odoribacter	Zn_intake	Zn_intake	-1.34799688097272e-05	4.90555925107057e-05	2916	13	0.783497455774589	0.965385598198143
g_Pseudidiomarina	Family_diabetes_history	Yes	-1.98205255673647e-05	7.30296428639393e-05	2916	0	0.786099792457442	0.965385598198143
g_Streptococcus	Education	High_school	-0.00077819206020032	0.00290384990377964	2916	690	0.788728931309773	0.965385598198143
g_Streptococcus	Serum_Zn	Serum_Zn	-0.000272566463372434	0.00101910880124543	2916	690	0.789137359404803	0.965385598198143
g_Veillonella	Education	High_school	0.000573414299888414	0.00209599151639773	2916	364	0.784429502970424	0.965385598198143
g_Veillonella	family_income_cat	5000-10000	0.000648296749169795	0.00243179460902407	2916	364	0.789802371524151	0.965385598198143
g_Brevibacterium	family_income_cat	Declined to answer or unknown	3.89917558326028e-05	0.000148319527540406	2916	1	0.792653881461054	0.967569123459443
g_Halomonas	Energy_intake	Energy_intake	6.80341524805349e-06	2.62253867234557e-05	2916	0	0.795328891178127	0.969931326822814
g_Leptothrix	Smoking_status	Former smokers	3.5437273068069e-05	0.000138254486010584	2916	6	0.797722613282304	0.971946418227789
g_Fusobacterium	family_income_cat	>=10000	-0.000961320952107198	0.00383539087853018	2916	469	0.802106487216762	0.973558538627713
g_Klebsiella	Dringking_status	Drinking more than 30 days ago	0.00127457416186106	0.00506709501610888	2916	893	0.801414933095399	0.973558538627713
g_Methanobrevibacter	Dringking_status	Drinking within the past 30 days	-0.000170716463030173	0.000683409250134094	2916	146	0.802758795008816	0.973558538627713
g_Oscillospira	Marital_status	Other	-0.000206467098386228	0.000818834011434737	2916	466	0.800944807857095	0.973558538627713
g_Pseudidiomarina	Education	Bachelor_degree_or_above	-1.80859946082732e-05	7.18893613517563e-05	2916	0	0.801382826796769	0.973558538627713
g_Lactobacillus	Smoking_status	Current smokers	-0.000261863452300926	0.00105506500584943	2916	78	0.803999963642758	0.974162617685449
g_Lacticigenium	act_sports_intense	Yes	-0.000114625831212235	0.000467406236442846	2916	70	0.806289430596709	0.974211580327896
g_Roseburia	Education	Bachelor_degree_or_above	0.00053715740889715	0.00219872660685539	2916	1155	0.807012796518761	0.974211580327896
g_Staphylococcus	Family_diabetes_history	Yes	-2.85634092175802e-05	0.000116895038259676	2916	7	0.806976366030236	0.974211580327896
g_Synergistes	Dringking_status	Drinking within the past 30 days	-5.48906405855844e-05	0.000222149070885325	2916	21	0.804856690940717	0.974211580327896
g_Acidaminococcus	BMI	BMI	-6.24878894656908e-05	0.000279237531306288	2916	135	0.822943957878533	0.974427692761041
g_Acinetobacter	act_sports_intense	Yes	0.000353543921189783	0.00151197266444812	2916	75	0.815133818188592	0.974427692761041
g_Anaerostipes	Serum_Zn	Serum_Zn	3.49338610092816e-05	0.000152594478029497	2916	148	0.818937414129129	0.974427692761041
g_Brevibacterium	Family_diabetes_history	Yes	-4.69185420754688e-05	0.000207541695071327	2916	1	0.821164462865236	0.974427692761041
g_Collinsella	family_income_cat	Declined to answer or unknown	-0.000108923277697458	0.000478167366691817	2916	143	0.819823089017079	0.974427692761041
g_Coprococcus	Zn_intake	Zn_intake	-0.000153144759999471	0.000652288131239259	2916	1159	0.814395432162988	0.974427692761041
g_Devosia	Gender	Female	-1.25763608156104e-05	5.35578116910499e-05	2916	0	0.81436626981384	0.974427692761041
g_Dorea	Zn_intake	Zn_intake	5.58972519851488e-05	0.000252814573524583	2916	327	0.825030311948708	0.974427692761041
g_Eggerthella	Dringking_status	Drinking within the past 30 days	-4.02349937426774e-05	0.000178936395313975	2916	30	0.822106852076691	0.974427692761041
g_Haemophilus	BMI	BMI	9.8023186665173e-05	0.000435088779444914	2916	288	0.821765935455169	0.974427692761041
g_Holdemania	Energy_intake	Energy_intake	-1.48610384127603e-05	6.37220864832063e-05	2916	44	0.815609819497064	0.974427692761041
g_Lachnobacterium	Smoking_status	Current smokers	0.000131167552147442	0.000562211989016872	2916	100	0.815540120285716	0.974427692761041
g_Leptothrix	Gender	Female	1.95240158434881e-05	8.11558512743399e-05	2916	6	0.809902063797728	0.974427692761041
g_Leptothrix	Dringking_status	Drinking more than 30 days ago	-2.17115826852792e-05	9.51843045399049e-05	2916	6	0.819584253792731	0.974427692761041
g_Methylobacterium	family_income_cat	3000-5000	2.61678341663693e-05	0.000110996833802819	2916	11	0.813641027690196	0.974427692761041
g_Oscillospira	act_sports_intense	Yes	-0.000207177338183731	0.000904311530466726	2916	466	0.818807743270117	0.974427692761041
g_Prauseria	Zn_intake	Zn_intake	-1.12131877208126e-05	4.86425510248604e-05	2916	15	0.817702299849122	0.974427692761041
g_Prevotella	Marital_status	Other	-0.00204514094031276	0.00917738473249152	2916	1387	0.823671296092519	0.974427692761041
g_SMB53	family_income_cat	Declined to answer or unknown	6.53198739662333e-05	0.000272652572243013	2916	26	0.810679164135052	0.974427692761041
g_Sediminibacterium	family_income_cat	Declined to answer or unknown	-0.000598798880262923	0.00255403419872116	2916	1078	0.814650528798406	0.974427692761041
g_Serratia	BMI	BMI	-3.17827344136561e-05	0.00014096703421477	2916	13	0.821635654870158	0.974427692761041
g_Serratia	Marital_status	Other	0.000116062157679568	0.000486556396212288	2916	13	0.811480774083663	0.974427692761041
g_Serratia	family_income_cat	>=10000	-0.000136954434298494	0.000619293079742639	2916	13	0.824994034036044	0.974427692761041
